ubicacion,key,precio,m2,rooms,bathroom,alcaldia,auction,page,property,operation
"La Quemada 310, Narvarte Oriente, ...","[99, 97, 115, 97, 32, 101, 110, 32, 110, 97, 114, 118, 97, 114, 116, 101, 32, 99, 101, 114, 99, 97, 32, 100, 101, 32, 99, 117, 109, 98, 114, 101, 115, 32, 100, 101, 32, 109, 97, 108, 116, 114, 97, 116, 97, 108, 97, 32, 113, 117, 101, 109, 97, 100, 97, 32, 32, 110, 97, 114, 118, 97, 114, 116, 101, 32, 111, 114, 105, 101, 110, 116, 101, 32]",1350000,4,400,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Calle 22, San Pedro De Los Pinos, ...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 116, 111, 119, 110, 104, 111, 117, 115, 101, 32, 101, 110, 32, 99, 97, 108, 108, 101, 32, 32, 32, 115, 97, 110, 32, 112, 101, 100, 114, 111, 32, 100, 101, 32, 108, 111, 115, 32, 112, 105, 110, 111, 115, 32, 99, 97, 99, 97, 108, 108, 101, 32, 32, 115, 97, 110, 32, 112, 101, 100, 114, 111, 32, 100, 101, 32, 108, 111, 115, 32, 112, 105, 110, 111, 115, 32]",7500000,2,111,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Calle 22, San Pedro De Los Pinos, ...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 116, 111, 119, 110, 104, 111, 117, 115, 101, 32, 101, 110, 32, 99, 97, 108, 108, 101, 32, 32, 32, 115, 97, 110, 32, 112, 101, 100, 114, 111, 32, 100, 101, 32, 108, 111, 115, 32, 112, 105, 110, 111, 115, 32, 99, 97, 99, 97, 108, 108, 101, 32, 32, 115, 97, 110, 32, 112, 101, 100, 114, 111, 32, 100, 101, 32, 108, 111, 115, 32, 112, 105, 110, 111, 115, 32]",7500000,2,111,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Calle 22, San Pedro De Los Pinos, ...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 116, 111, 119, 110, 104, 111, 117, 115, 101, 32, 101, 110, 32, 99, 97, 108, 108, 101, 32, 32, 32, 115, 97, 110, 32, 112, 101, 100, 114, 111, 32, 100, 101, 32, 108, 111, 115, 32, 112, 105, 110, 111, 115, 32, 99, 97, 99, 97, 108, 108, 101, 32, 32, 115, 97, 110, 32, 112, 101, 100, 114, 111, 32, 100, 101, 32, 108, 111, 115, 32, 112, 105, 110, 111, 115, 32]",7500000,2,111,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Calle 22, San Pedro De Los Pinos, ...","[118, 101, 110, 116, 97, 32, 100, 101, 32, 116, 111, 119, 110, 104, 111, 117, 115, 101, 32, 101, 110, 32, 99, 97, 108, 108, 101, 32, 32, 32, 115, 97, 110, 32, 112, 101, 100, 114, 111, 32, 100, 101, 32, 108, 111, 115, 32, 112, 105, 110, 111, 115, 32, 99, 97, 99, 97, 108, 108, 101, 32, 32, 115, 97, 110, 32, 112, 101, 100, 114, 111, 32, 100, 101, 32, 108, 111, 115, 32, 112, 105, 110, 111, 115, 32]",7500000,2,111,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Prolongacion Tajin 889, Emperadore...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 101, 114, 99, 97, 32, 100, 101, 108, 32, 112, 97, 114, 113, 117, 101, 32, 100, 101, 32, 108, 111, 115, 32, 118, 101, 110, 97, 100, 111, 115, 32, 97, 108, 99, 97, 108, 100, 237, 97, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 112, 114, 111, 108, 111, 110, 103, 97, 99, 105, 243, 110, 32, 116, 97, 106, 237, 110, 32, 32, 101, 109, 112, 101, 114, 97, 100, 111, 114, 101]",9200000,4,288,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Prolongacion Tajin 889, Emperadore...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 101, 114, 99, 97, 32, 100, 101, 108, 32, 112, 97, 114, 113, 117, 101, 32, 100, 101, 32, 108, 111, 115, 32, 118, 101, 110, 97, 100, 111, 115, 32, 97, 108, 99, 97, 108, 100, 237, 97, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 112, 114, 111, 108, 111, 110, 103, 97, 99, 105, 243, 110, 32, 116, 97, 106, 237, 110, 32, 32, 101, 109, 112, 101, 114, 97, 100, 111, 114, 101]",9200000,4,288,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Prolongacion Tajin 889, Emperadore...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 101, 114, 99, 97, 32, 100, 101, 108, 32, 112, 97, 114, 113, 117, 101, 32, 100, 101, 32, 108, 111, 115, 32, 118, 101, 110, 97, 100, 111, 115, 32, 97, 108, 99, 97, 108, 100, 237, 97, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 112, 114, 111, 108, 111, 110, 103, 97, 99, 105, 243, 110, 32, 116, 97, 106, 237, 110, 32, 32, 101, 109, 112, 101, 114, 97, 100, 111, 114, 101]",9200000,4,288,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Prolongacion Tajin 889, Emperadore...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 99, 101, 114, 99, 97, 32, 100, 101, 108, 32, 112, 97, 114, 113, 117, 101, 32, 100, 101, 32, 108, 111, 115, 32, 118, 101, 110, 97, 100, 111, 115, 32, 97, 108, 99, 97, 108, 100, 237, 97, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 112, 114, 111, 108, 111, 110, 103, 97, 99, 105, 243, 110, 32, 116, 97, 106, 237, 110, 32, 32, 101, 109, 112, 101, 114, 97, 100, 111, 114, 101]",9200000,4,288,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Miravalle 600 - 900, Miravalle, Ci...","[109, 111, 100, 101, 114, 110, 97, 32, 99, 97, 115, 97, 32, 100, 101, 32, 32, 112, 105, 115, 111, 115, 32, 99, 111, 110, 32, 116, 101, 114, 114, 97, 122, 97, 32, 99, 101, 114, 99, 97, 32, 100, 101, 32, 114, 105, 111, 32, 99, 104, 117, 114, 117, 98, 117, 115, 99, 111, 32, 121, 32, 116, 108, 97, 108, 112, 97, 110, 32, 109, 105, 114, 97, 118, 97, 108, 108, 101, 32, 32, 32, 32, 109, 105, 114, 97, 118, 97, 108, 108, 101, 32, 99, 105]",7595000,3,215,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Miravalle 600 - 900, Miravalle, Ci...","[109, 111, 100, 101, 114, 110, 97, 32, 99, 97, 115, 97, 32, 100, 101, 32, 32, 112, 105, 115, 111, 115, 32, 99, 111, 110, 32, 116, 101, 114, 114, 97, 122, 97, 32, 99, 101, 114, 99, 97, 32, 100, 101, 32, 114, 105, 111, 32, 99, 104, 117, 114, 117, 98, 117, 115, 99, 111, 32, 121, 32, 116, 108, 97, 108, 112, 97, 110, 32, 109, 105, 114, 97, 118, 97, 108, 108, 101, 32, 32, 32, 32, 109, 105, 114, 97, 118, 97, 108, 108, 101, 32, 99, 105]",7595000,3,215,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Miravalle 600 - 900, Miravalle, Ci...","[109, 111, 100, 101, 114, 110, 97, 32, 99, 97, 115, 97, 32, 100, 101, 32, 32, 112, 105, 115, 111, 115, 32, 99, 111, 110, 32, 116, 101, 114, 114, 97, 122, 97, 32, 99, 101, 114, 99, 97, 32, 100, 101, 32, 114, 105, 111, 32, 99, 104, 117, 114, 117, 98, 117, 115, 99, 111, 32, 121, 32, 116, 108, 97, 108, 112, 97, 110, 32, 109, 105, 114, 97, 118, 97, 108, 108, 101, 32, 32, 32, 32, 109, 105, 114, 97, 118, 97, 108, 108, 101, 32, 99, 105]",7595000,3,215,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Miravalle 600 - 900, Miravalle, Ci...","[109, 111, 100, 101, 114, 110, 97, 32, 99, 97, 115, 97, 32, 100, 101, 32, 32, 112, 105, 115, 111, 115, 32, 99, 111, 110, 32, 116, 101, 114, 114, 97, 122, 97, 32, 99, 101, 114, 99, 97, 32, 100, 101, 32, 114, 105, 111, 32, 99, 104, 117, 114, 117, 98, 117, 115, 99, 111, 32, 121, 32, 116, 108, 97, 108, 112, 97, 110, 32, 109, 105, 114, 97, 118, 97, 108, 108, 101, 32, 32, 32, 32, 109, 105, 114, 97, 118, 97, 108, 108, 101, 32, 99, 105]",7595000,3,215,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Isabel La Catolica, Alamos, Benito...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 32, 99, 111, 110, 32, 114, 111, 111, 102, 32, 103, 97, 114, 100, 101, 110, 32, 32, 99, 111, 108, 32, 97, 108, 97, 109, 111, 115, 105, 115, 97, 98, 101, 108, 32, 108, 97, 32, 99, 97, 116, 111, 108, 105, 99, 97, 32, 97, 108, 97, 109, 111, 115, 32, 98, 101, 110, 105, 116, 111]",5490000,2,150,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Isabel La Catolica, Alamos, Benito...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 32, 99, 111, 110, 32, 114, 111, 111, 102, 32, 103, 97, 114, 100, 101, 110, 32, 32, 99, 111, 108, 32, 97, 108, 97, 109, 111, 115, 105, 115, 97, 98, 101, 108, 32, 108, 97, 32, 99, 97, 116, 111, 108, 105, 99, 97, 32, 97, 108, 97, 109, 111, 115, 32, 98, 101, 110, 105, 116, 111]",5490000,2,150,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Isabel La Catolica, Alamos, Benito...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 32, 99, 111, 110, 32, 114, 111, 111, 102, 32, 103, 97, 114, 100, 101, 110, 32, 32, 99, 111, 108, 32, 97, 108, 97, 109, 111, 115, 105, 115, 97, 98, 101, 108, 32, 108, 97, 32, 99, 97, 116, 111, 108, 105, 99, 97, 32, 97, 108, 97, 109, 111, 115, 32, 98, 101, 110, 105, 116, 111]",5490000,2,150,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Isabel La Catolica, Alamos, Benito...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 32, 99, 111, 110, 32, 114, 111, 111, 102, 32, 103, 97, 114, 100, 101, 110, 32, 32, 99, 111, 108, 32, 97, 108, 97, 109, 111, 115, 105, 115, 97, 98, 101, 108, 32, 108, 97, 32, 99, 97, 116, 111, 108, 105, 99, 97, 32, 97, 108, 97, 109, 111, 115, 32, 98, 101, 110, 105, 116, 111]",5490000,2,150,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Galveston 13, Napoles, Ciudad De M...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 97, 114, 101, 122, 32, 103, 114, 97, 110, 100, 105, 111, 115, 111, 32, 112, 114, 101, 99, 105, 111, 103, 97, 108, 118, 101, 115, 116, 111, 110, 32, 32, 110, 225, 112, 111, 108, 101, 115, 32, 99, 105, 117, 100, 97, 100, 32, 100, 101, 32, 109]",1150000,3,220,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Galveston 13, Napoles, Ciudad De M...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 97, 114, 101, 122, 32, 103, 114, 97, 110, 100, 105, 111, 115, 111, 32, 112, 114, 101, 99, 105, 111, 103, 97, 108, 118, 101, 115, 116, 111, 110, 32, 32, 110, 225, 112, 111, 108, 101, 115, 32, 99, 105, 117, 100, 97, 100, 32, 100, 101, 32, 109]",1150000,3,220,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Galveston 13, Napoles, Ciudad De M...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 97, 114, 101, 122, 32, 103, 114, 97, 110, 100, 105, 111, 115, 111, 32, 112, 114, 101, 99, 105, 111, 103, 97, 108, 118, 101, 115, 116, 111, 110, 32, 32, 110, 225, 112, 111, 108, 101, 115, 32, 99, 105, 117, 100, 97, 100, 32, 100, 101, 32, 109]",1150000,3,220,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Galveston 13, Napoles, Ciudad De M...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 97, 114, 101, 122, 32, 103, 114, 97, 110, 100, 105, 111, 115, 111, 32, 112, 114, 101, 99, 105, 111, 103, 97, 108, 118, 101, 115, 116, 111, 110, 32, 32, 110, 225, 112, 111, 108, 101, 115, 32, 99, 105, 117, 100, 97, 100, 32, 100, 101, 32, 109]",1150000,3,220,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Adolfo Prieto 1729, Acacias, Ciuda...","[98, 99, 32, 104, 101, 114, 109, 111, 115, 97, 32, 99, 97, 115, 97, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 97, 100, 111, 108, 102, 111, 32, 112, 114, 105, 101, 116, 111, 32, 32, 97, 99, 97, 99, 105, 97, 115, 32, 99, 105, 117, 100, 97]",850000,4,220,0,BENITO JUAREZ,True,MC,Departamentos,Venta
"Adolfo Prieto 1729, Acacias, Ciuda...","[98, 99, 32, 104, 101, 114, 109, 111, 115, 97, 32, 99, 97, 115, 97, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 97, 100, 111, 108, 102, 111, 32, 112, 114, 105, 101, 116, 111, 32, 32, 97, 99, 97, 99, 105, 97, 115, 32, 99, 105, 117, 100, 97]",850000,4,220,0,BENITO JUAREZ,True,MC,Departamentos,Venta
"Adolfo Prieto 1729, Acacias, Ciuda...","[98, 99, 32, 104, 101, 114, 109, 111, 115, 97, 32, 99, 97, 115, 97, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 97, 100, 111, 108, 102, 111, 32, 112, 114, 105, 101, 116, 111, 32, 32, 97, 99, 97, 99, 105, 97, 115, 32, 99, 105, 117, 100, 97]",850000,4,220,0,BENITO JUAREZ,True,MC,Departamentos,Venta
"Adolfo Prieto 1729, Acacias, Ciuda...","[98, 99, 32, 104, 101, 114, 109, 111, 115, 97, 32, 99, 97, 115, 97, 32, 114, 101, 109, 97, 116, 101, 32, 98, 97, 110, 99, 97, 114, 105, 111, 97, 100, 111, 108, 102, 111, 32, 112, 114, 105, 101, 116, 111, 32, 32, 97, 99, 97, 99, 105, 97, 115, 32, 99, 105, 117, 100, 97]",850000,4,220,0,BENITO JUAREZ,True,MC,Departamentos,Venta
"Jose Maria Ibarraran, San Jose Ins...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 115, 97, 110, 32, 106, 111, 115, 233, 32, 105, 110, 115, 117, 114, 103, 101, 110, 116, 101, 115, 106, 111, 115, 233, 32, 109, 97, 114, 237, 97, 32, 105, 98, 97, 114, 114, 97, 114, 225, 110, 32, 115, 97, 110, 32, 106, 111, 115, 233, 32, 105, 110, 115]",13900000,3,281,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Jose Maria Ibarraran, San Jose Ins...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 115, 97, 110, 32, 106, 111, 115, 233, 32, 105, 110, 115, 117, 114, 103, 101, 110, 116, 101, 115, 106, 111, 115, 233, 32, 109, 97, 114, 237, 97, 32, 105, 98, 97, 114, 114, 97, 114, 225, 110, 32, 115, 97, 110, 32, 106, 111, 115, 233, 32, 105, 110, 115]",13900000,3,281,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Jose Maria Ibarraran, San Jose Ins...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 115, 97, 110, 32, 106, 111, 115, 233, 32, 105, 110, 115, 117, 114, 103, 101, 110, 116, 101, 115, 106, 111, 115, 233, 32, 109, 97, 114, 237, 97, 32, 105, 98, 97, 114, 114, 97, 114, 225, 110, 32, 115, 97, 110, 32, 106, 111, 115, 233, 32, 105, 110, 115]",13900000,3,281,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Jose Maria Ibarraran, San Jose Ins...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 115, 97, 110, 32, 106, 111, 115, 233, 32, 105, 110, 115, 117, 114, 103, 101, 110, 116, 101, 115, 106, 111, 115, 233, 32, 109, 97, 114, 237, 97, 32, 105, 98, 97, 114, 114, 97, 114, 225, 110, 32, 115, 97, 110, 32, 106, 111, 115, 233, 32, 105, 110, 115]",13900000,3,281,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Col Napoles  Sn, Napoles, Benito J...","[99, 97, 115, 97, 32, 115, 111, 108, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 104, 32, 32, 110, 225, 112, 111, 108, 101, 115, 99, 111, 108, 32, 110, 225, 112, 111, 108, 101, 115, 32, 32, 115, 110, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106]",18000000,5,257,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Col Napoles  Sn, Napoles, Benito J...","[99, 97, 115, 97, 32, 115, 111, 108, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 104, 32, 32, 110, 225, 112, 111, 108, 101, 115, 99, 111, 108, 32, 110, 225, 112, 111, 108, 101, 115, 32, 32, 115, 110, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106]",18000000,5,257,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Col Napoles  Sn, Napoles, Benito J...","[99, 97, 115, 97, 32, 115, 111, 108, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 104, 32, 32, 110, 225, 112, 111, 108, 101, 115, 99, 111, 108, 32, 110, 225, 112, 111, 108, 101, 115, 32, 32, 115, 110, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106]",18000000,5,257,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Col Napoles  Sn, Napoles, Benito J...","[99, 97, 115, 97, 32, 115, 111, 108, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 104, 32, 32, 110, 225, 112, 111, 108, 101, 115, 99, 111, 108, 32, 110, 225, 112, 111, 108, 101, 115, 32, 32, 115, 110, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106]",18000000,5,257,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Ixcateopan 201, Letran Valle, Ciud...","[108, 101, 116, 114, 97, 110, 32, 118, 97, 108, 108, 101, 32, 99, 97, 115, 97, 32, 100, 101, 32, 114, 101, 109, 97, 116, 101, 32, 101, 110, 32, 105, 120, 99, 97, 116, 101, 111, 112, 97, 110, 105, 120, 99, 97, 116, 101, 111, 112, 97, 110, 32, 32, 108, 101, 116, 114, 97, 110, 32, 118, 97, 108, 108, 101, 32, 99, 105, 117, 100]",700000,4,250,0,BENITO JUAREZ,True,MC,Departamentos,Venta
"Ixcateopan 201, Letran Valle, Ciud...","[108, 101, 116, 114, 97, 110, 32, 118, 97, 108, 108, 101, 32, 99, 97, 115, 97, 32, 100, 101, 32, 114, 101, 109, 97, 116, 101, 32, 101, 110, 32, 105, 120, 99, 97, 116, 101, 111, 112, 97, 110, 105, 120, 99, 97, 116, 101, 111, 112, 97, 110, 32, 32, 108, 101, 116, 114, 97, 110, 32, 118, 97, 108, 108, 101, 32, 99, 105, 117, 100]",700000,4,250,0,BENITO JUAREZ,True,MC,Departamentos,Venta
"Ixcateopan 201, Letran Valle, Ciud...","[108, 101, 116, 114, 97, 110, 32, 118, 97, 108, 108, 101, 32, 99, 97, 115, 97, 32, 100, 101, 32, 114, 101, 109, 97, 116, 101, 32, 101, 110, 32, 105, 120, 99, 97, 116, 101, 111, 112, 97, 110, 105, 120, 99, 97, 116, 101, 111, 112, 97, 110, 32, 32, 108, 101, 116, 114, 97, 110, 32, 118, 97, 108, 108, 101, 32, 99, 105, 117, 100]",700000,4,250,0,BENITO JUAREZ,True,MC,Departamentos,Venta
"Ixcateopan 201, Letran Valle, Ciud...","[108, 101, 116, 114, 97, 110, 32, 118, 97, 108, 108, 101, 32, 99, 97, 115, 97, 32, 100, 101, 32, 114, 101, 109, 97, 116, 101, 32, 101, 110, 32, 105, 120, 99, 97, 116, 101, 111, 112, 97, 110, 105, 120, 99, 97, 116, 101, 111, 112, 97, 110, 32, 32, 108, 101, 116, 114, 97, 110, 32, 118, 97, 108, 108, 101, 32, 99, 105, 117, 100]",700000,4,250,0,BENITO JUAREZ,True,MC,Departamentos,Venta
"Calle Gabriel Mancera 1115, Coloni...","[99, 111, 109, 111, 100, 97, 32, 99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 116, 114, 97, 116, 111, 32, 100, 105, 114, 101, 99, 116, 111, 99, 97, 108, 108, 101, 32, 103, 97, 98, 114, 105, 101, 108, 32, 109, 97, 110, 99, 101, 114, 97, 32, 32, 99, 111, 108, 111, 110, 105]",8550000,3,213,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Calle Gabriel Mancera 1115, Coloni...","[99, 111, 109, 111, 100, 97, 32, 99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 116, 114, 97, 116, 111, 32, 100, 105, 114, 101, 99, 116, 111, 99, 97, 108, 108, 101, 32, 103, 97, 98, 114, 105, 101, 108, 32, 109, 97, 110, 99, 101, 114, 97, 32, 32, 99, 111, 108, 111, 110, 105]",8550000,3,213,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Calle Gabriel Mancera 1115, Coloni...","[99, 111, 109, 111, 100, 97, 32, 99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 116, 114, 97, 116, 111, 32, 100, 105, 114, 101, 99, 116, 111, 99, 97, 108, 108, 101, 32, 103, 97, 98, 114, 105, 101, 108, 32, 109, 97, 110, 99, 101, 114, 97, 32, 32, 99, 111, 108, 111, 110, 105]",8550000,3,213,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Calle Gabriel Mancera 1115, Coloni...","[99, 111, 109, 111, 100, 97, 32, 99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 116, 114, 97, 116, 111, 32, 100, 105, 114, 101, 99, 116, 111, 99, 97, 108, 108, 101, 32, 103, 97, 98, 114, 105, 101, 108, 32, 109, 97, 110, 99, 101, 114, 97, 32, 32, 99, 111, 108, 111, 110, 105]",8550000,3,213,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Bartolache 1832, Del Valle Centro,...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 98, 97, 114, 116, 111, 108, 97, 99, 104, 101, 32, 100, 101, 108, 32, 118, 97, 108, 108, 101, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 32, 99, 100, 109, 120, 98, 97, 114, 116, 111, 108, 97, 99, 104, 101, 32, 32, 100, 101, 108, 32, 118, 97, 108, 108, 101, 32, 99, 101, 110, 116, 114, 111]",14700000,5,351,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Bartolache 1832, Del Valle Centro,...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 98, 97, 114, 116, 111, 108, 97, 99, 104, 101, 32, 100, 101, 108, 32, 118, 97, 108, 108, 101, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 32, 99, 100, 109, 120, 98, 97, 114, 116, 111, 108, 97, 99, 104, 101, 32, 32, 100, 101, 108, 32, 118, 97, 108, 108, 101, 32, 99, 101, 110, 116, 114, 111]",14700000,5,351,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Bartolache 1832, Del Valle Centro,...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 98, 97, 114, 116, 111, 108, 97, 99, 104, 101, 32, 100, 101, 108, 32, 118, 97, 108, 108, 101, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 32, 99, 100, 109, 120, 98, 97, 114, 116, 111, 108, 97, 99, 104, 101, 32, 32, 100, 101, 108, 32, 118, 97, 108, 108, 101, 32, 99, 101, 110, 116, 114, 111]",14700000,5,351,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Bartolache 1832, Del Valle Centro,...","[99, 97, 115, 97, 32, 101, 110, 32, 99, 111, 110, 100, 111, 109, 105, 110, 105, 111, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 98, 97, 114, 116, 111, 108, 97, 99, 104, 101, 32, 100, 101, 108, 32, 118, 97, 108, 108, 101, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 225, 114, 101, 122, 32, 99, 100, 109, 120, 98, 97, 114, 116, 111, 108, 97, 99, 104, 101, 32, 32, 100, 101, 108, 32, 118, 97, 108, 108, 101, 32, 99, 101, 110, 116, 114, 111]",14700000,5,351,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Galveston 13, Napoles, Ciudad De M...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 97, 114, 101, 122, 32, 114, 101, 99, 117, 112, 101, 114, 97, 99, 105, 243, 110, 32, 98, 97, 110, 99, 97, 114, 105, 97, 103, 97, 108, 118, 101, 115, 116, 111, 110, 32, 32, 110, 225, 112, 111, 108, 101, 115, 32, 99, 105, 117, 100, 97, 100, 32, 100, 101, 32, 109]",1150000,3,220,0,BENITO JUAREZ,False,MC,Departamentos,Venta
"Galveston 13, Napoles, Ciudad De M...","[99, 97, 115, 97, 32, 101, 110, 32, 118, 101, 110, 116, 97, 32, 110, 225, 112, 111, 108, 101, 115, 32, 98, 101, 110, 105, 116, 111, 32, 106, 117, 97, 114, 101, 122, 32, 114, 101, 99, 117, 112, 101, 114, 97, 99, 105, 243, 110, 32, 98, 97, 110, 99, 97, 114, 105, 97, 103, 97, 108, 118, 101, 115, 116, 111, 110, 32, 32, 110, 225, 112, 111, 108, 101, 115, 32, 99, 105, 117, 100, 97, 100, 32, 100, 101, 32, 109]",1150000,3,220,0,BENITO JUAREZ,False,MC,Departamentos,Venta
